Resumed Training Logs

Epoch [755/2000], Discriminator Loss: 1.1260, Generator Loss: 0.9596
Epoch [756/2000], Discriminator Loss: 1.1933, Generator Loss: 0.9757
Epoch [757/2000], Discriminator Loss: 1.1622, Generator Loss: 0.9552
Epoch [758/2000], Discriminator Loss: 1.2071, Generator Loss: 1.0159
Epoch [759/2000], Discriminator Loss: 1.1648, Generator Loss: 0.9523
Epoch [760/2000], Discriminator Loss: 1.1507, Generator Loss: 0.9378
Epoch [761/2000], Discriminator Loss: 1.1778, Generator Loss: 0.9694
Epoch [762/2000], Discriminator Loss: 1.1750, Generator Loss: 1.0170
Epoch [763/2000], Discriminator Loss: 1.2767, Generator Loss: 1.0125
Epoch [764/2000], Discriminator Loss: 1.2255, Generator Loss: 0.9065
Epoch [765/2000], Discriminator Loss: 1.1562, Generator Loss: 0.9470
Epoch [766/2000], Discriminator Loss: 1.2506, Generator Loss: 0.9769
Epoch [767/2000], Discriminator Loss: 1.1390, Generator Loss: 0.9786
Epoch [768/2000], Discriminator Loss: 1.2688, Generator Loss: 0.9544
Epoch [769/2000], Discriminator Loss: 1.2830, Generator Loss: 0.9423
Epoch [770/2000], Discriminator Loss: 1.2300, Generator Loss: 1.0033
Epoch [771/2000], Discriminator Loss: 1.1069, Generator Loss: 1.0618
Epoch [772/2000], Discriminator Loss: 1.0921, Generator Loss: 1.0683
Epoch [773/2000], Discriminator Loss: 1.2113, Generator Loss: 0.9791
Epoch [774/2000], Discriminator Loss: 1.0633, Generator Loss: 1.0883
Epoch [775/2000], Discriminator Loss: 1.1449, Generator Loss: 1.0487
Epoch [776/2000], Discriminator Loss: 1.1598, Generator Loss: 0.9853
Epoch [777/2000], Discriminator Loss: 1.2076, Generator Loss: 0.9804
Epoch [778/2000], Discriminator Loss: 1.1518, Generator Loss: 0.9965
Epoch [779/2000], Discriminator Loss: 1.1367, Generator Loss: 0.9942
Epoch [780/2000], Discriminator Loss: 1.2415, Generator Loss: 0.9323
Epoch [781/2000], Discriminator Loss: 1.1281, Generator Loss: 0.9899
Epoch [782/2000], Discriminator Loss: 1.2464, Generator Loss: 0.9964
Epoch [783/2000], Discriminator Loss: 1.1915, Generator Loss: 0.9785
Epoch [784/2000], Discriminator Loss: 1.2482, Generator Loss: 0.9353
Epoch [785/2000], Discriminator Loss: 1.3088, Generator Loss: 0.9112
Epoch [786/2000], Discriminator Loss: 1.2754, Generator Loss: 0.9069
Epoch [787/2000], Discriminator Loss: 1.2276, Generator Loss: 0.9360
Epoch [788/2000], Discriminator Loss: 1.2112, Generator Loss: 0.9376
Epoch [789/2000], Discriminator Loss: 1.2985, Generator Loss: 0.9551
Epoch [790/2000], Discriminator Loss: 1.2998, Generator Loss: 0.9543
Epoch [791/2000], Discriminator Loss: 1.2526, Generator Loss: 0.9496
Epoch [792/2000], Discriminator Loss: 1.2595, Generator Loss: 0.9414
Epoch [793/2000], Discriminator Loss: 1.1914, Generator Loss: 0.9510
Epoch [794/2000], Discriminator Loss: 1.2805, Generator Loss: 0.9057
Epoch [795/2000], Discriminator Loss: 1.1790, Generator Loss: 0.9451
